ID,Case,Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
18956,4701061,HL744970,11/19/2005 07:00:00 PM,025XX S HAMLIN AVE,820,THEFT,$500 AND UNDER,OTHER,False,False,1013,10,22,30,6,1151445,1886886,2005,04/15/2016 08:55:02 AM,41.845495486,-87.719705827,"(41.845495486, -87.719705827)"
38471,4728980,HL745138,11/19/2005 08:44:00 PM,054XX S HALSTED ST,820,THEFT,$500 AND UNDER,TAVERN/LIQUOR STORE,False,False,934,9,20,61,6,1171892,1868918,2005,04/15/2016 08:55:02 AM,41.795764158,-87.645195709,"(41.795764158, -87.645195709)"
5526,4680980,HM282409,11/19/2005 12:01:00 AM,043XX W IRVING PARK RD,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1731,17,38,16,6,1146387,1926223,2005,04/15/2016 08:55:02 AM,41.953538132,-87.737265338,"(41.953538132, -87.737265338)"
8697,4799177,HM410228,11/20/2005 03:00:00 PM,010XX E 111TH ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,True,False,513,5,9,50,10,,,2005,08/17/2015 03:03:40 PM,,,
2406,4788953,HL746497,11/20/2005 04:42:28 PM,023XX N LINCOLN PARK WEST,820,THEFT,$500 AND UNDER,OTHER,False,False,1814,18,43,7,6,,,2005,08/17/2015 03:03:40 PM,,,
4886,4680104,HM283322,11/20/2005 08:00:00 PM,047XX S KARLOV AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,815,8,14,57,26,1149826,1872904,2005,04/15/2016 08:55:02 AM,41.807158552,-87.726010176,"(41.807158552, -87.726010176)"
27198,4829749,HM429949,11/21/2005 01:30:00 PM,001XX W 109TH ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,513,5,34,49,08B,,,2005,08/17/2015 03:03:40 PM,,,
9659,4687427,HL747658,11/21/2005 11:17:09 AM,065XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,312,3,20,69,14,1180045,1861769,2005,04/15/2016 08:55:02 AM,41.775963639,-87.615517372,"(41.775963639, -87.615517372)"
2411,4788961,HL750255,11/22/2005 04:42:50 PM,001XX N STATE ST,460,BATTERY,SIMPLE,OTHER,False,False,122,1,42,32,08B,,,2005,08/17/2015 03:03:40 PM,,,
35079,4724439,HL750491,11/22/2005 06:41:00 PM,084XX S KINGSTON AVE,460,BATTERY,SIMPLE,RESIDENCE,False,False,423,4,7,46,08B,1194635,1849504,2005,04/15/2016 08:55:02 AM,41.741960927,-87.562435508,"(41.741960927, -87.562435508)"
38702,4729404,HM337471,11/22/2005 11:00:00 PM,005XX W BRIAR PL,890,THEFT,FROM BUILDING,RESIDENCE,False,False,2332,19,44,6,6,1172183,1921015,2005,04/15/2016 08:55:02 AM,41.938715711,-87.642591394,"(41.938715711, -87.642591394)"
23644,4823971,HL750003,11/22/2005 12:00:00 PM,010XX N PAULINA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,OTHER,False,False,1322,12,1,24,15,,,2005,08/17/2015 03:03:40 PM,,,
49916,4746255,HM348561,11/22/2005 12:00:00 PM,048XX S THROOP ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,933,9,20,61,6,1168475,1872748,2005,04/15/2016 08:55:02 AM,41.806348485,-87.65761558,"(41.806348485, -87.65761558)"
14072,4693748,HM297854,11/22/2005 12:01:00 AM,025XX N KEELER AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,False,False,2524,25,31,20,6,1147959,1916454,2005,04/15/2016 08:55:02 AM,41.926701014,-87.73173849,"(41.926701014, -87.73173849)"
17247,4698678,HL751933,11/23/2005 01:34:24 PM,0000X W DIVISION ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,False,1824,18,42,8,11,1175828,1908367,2005,04/15/2016 08:55:02 AM,41.903927738,-87.629576757,"(41.903927738, -87.629576757)"
61214,4763695,HM374630,11/23/2005 02:30:00 AM,056XX S CARPENTER ST,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,False,False,712,7,16,68,17,1170275,1867459,2005,04/15/2016 08:55:02 AM,41.791795865,-87.651167764,"(41.791795865, -87.651167764)"
2418,4788972,HL751594,11/23/2005 10:45:37 AM,022XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,1812,18,43,7,14,,,2005,08/17/2015 03:03:40 PM,,,
29136,4832892,HM444573,11/23/2005 12:00:00 PM,038XX W DEVON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1711,17,39,13,11,,,2005,08/17/2015 03:03:40 PM,,,
44809,4738590,HL751767,11/23/2005 12:27:14 PM,063XX W 56TH ST,820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",False,False,811,8,23,56,6,1135110,1866750,2005,04/15/2016 08:55:02 AM,41.79054357,-87.780130326,"(41.79054357, -87.780130326)"
44826,4738613,HL754212,11/24/2005 11:09:00 PM,063XX S CALIFORNIA AVE,810,THEFT,OVER $500,RESTAURANT,False,False,823,8,15,66,6,1158799,1862584,2005,04/15/2016 08:55:02 AM,41.778660358,-87.693381423,"(41.778660358, -87.693381423)"
2873,4677370,HL755005,11/25/2005 03:22:00 PM,054XX S WENTWORTH AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,232,2,3,37,6,1175887,1869033,2005,04/15/2016 08:55:02 AM,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
56282,4755560,HM366596,11/25/2005 05:39:00 PM,036XX S PARNELL AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,False,False,925,9,11,60,6,1173225,1880809,2005,04/15/2016 08:55:02 AM,41.828364832,-87.639955731,"(41.828364832, -87.639955731)"
65982,4891341,HM504401,11/25/2005 11:00:00 AM,084XX W CASTLE ISLAND AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,False,False,1614,16,36,76,11,,,2005,08/17/2015 03:03:40 PM,,,
36382,4843821,HL755705,11/25/2005 11:30:42 PM,020XX W ERIE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,OTHER,False,False,1313,12,26,24,26,,,2005,08/17/2015 03:03:40 PM,,,
15346,4695788,HM299963,11/25/2005 12:00:00 PM,099XX S NORMAL AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,2232,22,9,73,20,1174713,1839133,2005,04/15/2016 08:55:02 AM,41.713968057,-87.63573665,"(41.713968057, -87.63573665)"
25563,4827122,HM432642,11/26/2005 01:30:00 PM,001XX W 109TH ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,513,5,34,49,08B,,,2005,08/17/2015 03:03:40 PM,,,
44813,4738596,HL755852,11/26/2005 01:56:00 AM,052XX S LONG AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,False,False,814,8,23,56,3,1141247,1869449,2005,04/15/2016 08:55:02 AM,41.797839513,-87.757560762,"(41.797839513, -87.757560762)"
6653,4682697,HM284604,11/26/2005 12:01:00 AM,034XX W 47TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,True,False,821,8,14,58,6,1154433,1873263,2005,04/15/2016 08:55:02 AM,41.80805312,-87.709103358,"(41.80805312, -87.709103358)"
16749,4811974,HL758774,11/27/2005 07:06:00 PM,050XX S SEELEY AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,False,False,915,9,16,61,24,,,2005,08/17/2015 03:03:40 PM,,,
2402,4788947,HM401066,11/27/2005 11:20:00 AM,050XX N BROADWAY,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,OTHER,False,False,2033,20,46,3,10,,,2005,08/17/2015 03:03:40 PM,,,
47126,4861307,HM474550,11/27/2005 12:45:00 PM,006XX W 69TH ST,820,THEFT,$500 AND UNDER,OTHER,False,False,723,7,6,68,6,,,2005,08/17/2015 03:03:40 PM,,,
17342,4698810,HL760141,11/28/2005 02:21:00 PM,004XX W 77TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,621,6,17,69,26,1174735,1853874,2005,04/15/2016 08:55:02 AM,41.754418814,-87.635218174,"(41.754418814, -87.635218174)"
55324,4754136,HL760418,11/28/2005 04:00:16 PM,088XX S EXCHANGE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,423,4,10,46,5,1197301,1846913,2005,04/15/2016 08:55:02 AM,41.734785067,-87.55275366,"(41.734785067, -87.55275366)"
33711,4722471,HL759269,11/28/2005 05:30:00 AM,013XX E 75TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,False,False,324,3,5,43,14,1186661,1855540,2005,04/15/2016 08:55:02 AM,41.758716607,-87.591460936,"(41.758716607, -87.591460936)"
13034,4692197,HM295271,11/28/2005 08:00:00 AM,090XX S LAFLIN ST,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,2222,22,21,73,10,1167919,1844856,2005,04/15/2016 08:55:02 AM,41.729821197,-87.660455092,"(41.729821197, -87.660455092)"
58425,4759180,HL762052,11/28/2005 11:00:00 PM,046XX N WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1911,19,47,4,14,1159526,1930947,2005,04/15/2016 08:55:02 AM,41.966240118,-87.688834357,"(41.966240118, -87.688834357)"
34190,4723196,HM330197,11/28/2005 12:00:00 AM,053XX S ASHLAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,False,932,9,16,61,11,1166582,1869250,2005,04/15/2016 08:55:02 AM,41.796790197,-87.664658251,"(41.796790197, -87.664658251)"
40429,4731974,HM333850,11/28/2005 12:00:00 PM,057XX N RIDGE AVE,890,THEFT,FROM BUILDING,RESIDENCE,False,True,2013,20,48,77,6,1165668,1938659,2005,04/15/2016 08:55:02 AM,41.987273101,-87.666030469,"(41.987273101, -87.666030469)"
58179,4758850,HM370392,11/28/2005 12:00:00 PM,012XX W HOOD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,False,2433,24,48,77,11,1166905,1940980,2005,04/15/2016 08:55:02 AM,41.993615443,-87.661413782,"(41.993615443, -87.661413782)"
4023,4678888,HM278159,11/29/2005 10:15:00 PM,021XX N LARRABEE ST,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,1812,18,43,7,6,1171920,1914485,2005,04/15/2016 08:55:02 AM,41.920802923,-87.643750994,"(41.920802923, -87.643750994)"
59327,4880404,HM491814,11/29/2005 12:01:00 AM,049XX S WESTERN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,911,9,14,63,6,,,2005,08/17/2015 03:03:40 PM,,,
44807,4738588,HL763051,11/30/2005 03:50:00 AM,052XX W 64TH PL,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,813,8,13,64,04A,1142562,1861186,2005,04/15/2016 08:55:02 AM,41.775140168,-87.752942902,"(41.775140168, -87.752942902)"
39843,4731047,HM339652,11/30/2005 07:00:00 PM,007XX W ARMITAGE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,False,1813,18,43,7,11,1171086,1913531,2005,04/15/2016 08:55:02 AM,41.918203461,-87.646843324,"(41.918203461, -87.646843324)"
44171,4737855,HL763292,11/30/2005 07:59:00 AM,012XX N HALSTED ST,2024,NARCOTICS,POSS: HEROIN(WHITE),GAS STATION,True,False,1822,18,32,8,18,1170779,1908521,2005,04/15/2016 08:55:02 AM,41.904462488,-87.648118305,"(41.904462488, -87.648118305)"
15430,4695935,HM298294,11/30/2005 09:00:00 AM,016XX N MOBILE AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,False,2513,25,29,25,6,1133951,1910183,2005,04/15/2016 08:55:02 AM,41.909750786,-87.783360211,"(41.909750786, -87.783360211)"
61458,4883806,HM497712,11/30/2005 09:00:00 AM,084XX S CRANDON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESIDENCE,True,False,412,4,8,46,11,,,2005,08/17/2015 03:03:40 PM,,,
31288,4719096,HM325391,11/30/2005 12:00:00 AM,035XX S WINCHESTER AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,922,9,11,59,6,1163929,1881286,2005,04/15/2016 08:55:02 AM,41.829874594,-87.674048484,"(41.829874594, -87.674048484)"
9956,4801415,HM415148,11/30/2005 12:00:00 PM,032XX N NOTTINGHAM AVE,890,THEFT,FROM BUILDING,RESIDENCE,False,False,1632,16,36,17,6,,,2005,08/17/2015 03:03:40 PM,,,
28458,4715392,HM316471,11/30/2005 12:00:00 PM,025XX W FULLERTON AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,1431,14,1,22,6,1158796,1915862,2005,04/15/2016 08:55:02 AM,41.924860979,-87.691933487,"(41.924860979, -87.691933487)"
33725,4722489,HL763734,11/30/2005 12:47:00 PM,073XX S RIDGELAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,324,3,8,43,5,1189151,1856478,2005,04/15/2016 08:55:02 AM,41.761231273,-87.582305381,"(41.761231273, -87.582305381)"
32895,4721318,HM328108,12/01/2005 01:00:00 PM,039XX W LEXINGTON ST,890,THEFT,FROM BUILDING,APARTMENT,False,False,1132,11,24,26,6,1150191,1896407,2005,04/15/2016 08:55:02 AM,41.871646755,-87.724059969,"(41.871646755, -87.724059969)"
3847,4678667,HM278956,12/01/2005 02:00:00 PM,023XX S TROY ST,820,THEFT,$500 AND UNDER,STREET,False,False,1033,10,24,30,6,1155728,1888260,2005,04/15/2016 08:55:02 AM,41.849180849,-87.703950605,"(41.849180849, -87.703950605)"
29650,4716925,HM297416,12/01/2005 02:00:00 PM,047XX W FULLERTON AVE,1170,DECEPTIVE PRACTICE,IMPERSONATION,COMMERCIAL / BUSINESS OFFICE,True,False,2521,25,31,19,11,1144582,1915543,2005,04/15/2016 08:55:02 AM,41.924265486,-87.744170588,"(41.924265486, -87.744170588)"
7276,4683711,HM286630,12/01/2005 03:00:00 PM,020XX S CLARK ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,134,1,3,33,26,1175819,1890453,2005,04/15/2016 08:55:02 AM,41.854770868,-87.630148953,"(41.854770868, -87.630148953)"
10903,4803135,HM407893,12/01/2005 03:00:00 PM,014XX S TRUMBULL AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,False,1021,10,24,29,2,,,2005,08/17/2015 03:03:40 PM,,,
4572,4679618,HM281240,12/01/2005 06:00:00 PM,068XX S CONSTANCE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,332,3,5,43,20,1189721,1859955,2005,04/15/2016 08:55:02 AM,41.770758774,-87.580104727,"(41.770758774, -87.580104727)"
6626,4682662,HM284658,12/01/2005 06:00:00 PM,023XX N LAVERGNE AVE,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,PARK PROPERTY,False,False,2522,25,31,19,2,1142675,1915027,2005,04/15/2016 08:55:02 AM,41.922885269,-87.751190651,"(41.922885269, -87.751190651)"
51139,4747845,HM355760,12/01/2005 07:00:00 AM,050XX N PULASKI RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,False,False,1712,17,39,13,11,1148815,1933276,2005,04/15/2016 08:55:02 AM,41.97284539,-87.728156581,"(41.97284539, -87.728156581)"
16873,4812243,HM425993,12/01/2005 08:00:00 AM,021XX S HALSTED ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1233,12,25,31,6,,,2005,08/17/2015 03:03:40 PM,,,
18747,4700814,HM302312,12/01/2005 08:00:00 AM,053XX S FRANCISCO AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,911,9,14,63,6,1157951,1869040,2005,04/15/2016 08:55:02 AM,41.796393803,-87.696314914,"(41.796393803, -87.696314914)"
22870,4822807,HM430923,12/01/2005 08:00:00 AM,011XX N MAYFIELD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1511,15,29,25,26,,,2005,08/17/2015 03:03:40 PM,,,
28820,4715871,HM213282,12/01/2005 08:00:00 AM,064XX S PARNELL AVE,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,722,7,20,68,6,1173726,1862191,2005,04/15/2016 08:55:02 AM,41.777264056,-87.638669677,"(41.777264056, -87.638669677)"
6037,4681863,HM284282,12/01/2005 09:00:00 AM,005XX E 68TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,False,False,321,3,20,42,6,1181179,1860052,2005,04/15/2016 08:55:02 AM,41.771225972,-87.6114131,"(41.771225972, -87.6114131)"
13510,4806843,HM419634,12/01/2005 10:00:00 AM,019XX W BALMORAL AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2012,20,40,4,6,,,2005,08/17/2015 03:03:40 PM,,,
52584,4869942,HM483462,12/01/2005 10:00:00 AM,001XX N MENARD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1512,15,29,25,26,,,2005,08/17/2015 03:03:40 PM,,,
24772,4710330,HM315368,12/01/2005 12:00:00 AM,050XX S WASHTENAW AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,911,9,14,63,20,1159223,1871204,2005,04/15/2016 08:55:02 AM,41.802306144,-87.691591109,"(41.802306144, -87.691591109)"
50232,4746630,HM356721,12/01/2005 12:00:00 AM,0000X N STATE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,DEPARTMENT STORE,True,False,122,1,42,32,11,1176365,1900507,2005,04/15/2016 08:55:02 AM,41.88234739,-87.62784164,"(41.88234739, -87.62784164)"
56957,4756635,HM366988,12/01/2005 12:00:00 AM,011XX W 103RD ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,2232,22,34,73,17,1170321,1836499,2005,04/15/2016 08:55:02 AM,41.706836481,-87.651898182,"(41.706836481, -87.651898182)"
1647,4675798,HM277429,12/01/2005 12:00:00 PM,068XX W GRAND AVE,820,THEFT,$500 AND UNDER,OTHER,False,False,2512,25,36,18,6,1130290,1915202,2005,04/15/2016 08:55:02 AM,41.923587191,-87.796694084,"(41.923587191, -87.796694084)"
7407,4683909,HM279240,12/01/2005 12:00:00 PM,014XX N HARDING AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2535,25,30,23,11,1149782,1909379,2005,04/15/2016 08:55:02 AM,41.907251262,-87.725224066,"(41.907251262, -87.725224066)"
15446,4695960,HM300123,12/01/2005 12:00:00 PM,016XX N AUSTIN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2513,25,29,25,11,1136158,1910319,2005,04/15/2016 08:55:02 AM,41.910084869,-87.775249229,"(41.910084869, -87.775249229)"
47146,4742012,HM352273,12/01/2005 12:00:00 PM,032XX W EVERGREEN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,False,True,1422,14,26,23,26,1154587,1908798,2005,04/15/2016 08:55:02 AM,41.905562114,-87.707588672,"(41.905562114, -87.707588672)"
3694,4791104,HM402401,12/01/2005 12:01:00 AM,008XX W 34TH PL,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,924,9,11,60,6,,,2005,08/17/2015 03:03:40 PM,,,
21612,4705236,HM310681,12/01/2005 12:01:00 AM,054XX S WOODLAWN AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,2131,2,4,41,20,1185142,1869497,2005,04/15/2016 08:55:02 AM,41.797051649,-87.596589665,"(41.797051649, -87.596589665)"
25251,4826615,HM430957,12/01/2005 12:01:00 AM,093XX S STEWART AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,634,6,21,49,6,,,2005,08/17/2015 03:03:40 PM,,,
43978,4856083,HM469194,12/01/2005 12:01:00 AM,008XX W 76TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,621,6,17,71,6,,,2005,08/17/2015 03:03:40 PM,,,
45809,4859157,HM466541,12/01/2005 12:01:00 AM,064XX S LOWE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,False,723,7,16,68,11,,,2005,08/17/2015 03:03:40 PM,,,
52636,4869776,HM483211,12/01/2005 12:01:00 AM,061XX S WOOD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,714,7,15,67,7,,,2005,08/17/2015 03:03:40 PM,,,
56053,4755268,HM365945,12/02/2005 09:00:00 AM,024XX N MARSHFIELD AVE,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,True,False,1931,19,32,7,10,1164919,1916275,2005,04/15/2016 08:55:02 AM,41.925866393,-87.669423135,"(41.925866393, -87.669423135)"
60513,4762605,HL767289,12/02/2005 12:00:00 AM,062XX S PAULINA ST,460,BATTERY,SIMPLE,STREET,False,False,714,7,15,67,08B,1166078,1863391,2005,04/15/2016 08:55:02 AM,41.780723121,-87.666673074,"(41.780723121, -87.666673074)"
4266,4791789,HM403170,12/02/2005 12:01:00 AM,044XX W GRAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,False,False,2533,25,37,23,7,,,2005,08/17/2015 03:03:40 PM,,,
20523,4819289,HL767519,12/02/2005 12:25:00 PM,037XX W 13TH ST,560,ASSAULT,SIMPLE,STREET,False,False,1011,10,24,29,08A,,,2005,08/17/2015 03:03:40 PM,,,
3952,4678797,HL769810,12/03/2005 02:04:36 PM,019XX N MONTICELLO AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,True,False,2535,25,26,22,15,1151733,1912742,2005,04/15/2016 08:55:02 AM,41.916441465,-87.717968507,"(41.916441465, -87.717968507)"
20654,4703433,HM274216,12/03/2005 05:00:00 PM,019XX N ALBANY AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,SMALL RETAIL STORE,False,False,1421,14,35,22,11,1155202,1912541,2005,04/15/2016 08:55:02 AM,41.915820895,-87.705228873,"(41.915820895, -87.705228873)"
32953,4721415,HM328467,12/03/2005 10:00:00 AM,028XX N TALMAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1411,14,1,21,26,1158219,1918755,2005,04/15/2016 08:55:02 AM,41.932811401,-87.69397438,"(41.932811401, -87.69397438)"
53469,4751483,HM362830,12/03/2005 12:00:00 PM,011XX N CENTRAL AVE,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),False,False,1524,15,37,25,7,1138795,1907252,2005,04/15/2016 08:55:02 AM,41.901621166,-87.765636361,"(41.901621166, -87.765636361)"
10780,4802995,HL770733,12/04/2005 02:09:15 AM,012XX N STATE PKWY,890,THEFT,FROM BUILDING,OTHER,False,False,1824,18,42,8,6,,,2005,08/17/2015 03:03:40 PM,,,
53390,4751360,HL771025,12/04/2005 08:45:00 AM,032XX E 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,424,4,10,46,14,1199594,1842582,2005,04/15/2016 08:55:02 AM,41.722843092,-87.544498701,"(41.722843092, -87.544498701)"
29670,4716954,HM297418,12/05/2005 03:00:00 PM,030XX N BROADWAY,1170,DECEPTIVE PRACTICE,IMPERSONATION,BAR OR TAVERN,True,False,2332,19,44,6,11,1171725,1920351,2005,04/15/2016 08:55:02 AM,41.936903783,-87.644294256,"(41.936903783, -87.644294256)"
38473,4728983,HL773664,12/05/2005 06:44:59 PM,008XX W 51ST PL,810,THEFT,OVER $500,STREET,False,False,934,9,3,61,6,1171604,1870700,2005,04/15/2016 08:55:02 AM,41.800660478,-87.646199579,"(41.800660478, -87.646199579)"
63342,4887060,HM494379,12/05/2005 10:00:00 AM,122XX S LAFAYETTE AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,523,5,9,53,6,,,2005,08/17/2015 03:03:40 PM,,,
6044,4681876,HM284910,12/05/2005 11:00:00 PM,049XX S WOLCOTT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,915,9,16,61,7,1164513,1872168,2005,04/15/2016 08:55:02 AM,41.804841455,-87.672163197,"(41.804841455, -87.672163197)"
24339,4825100,HM401163,12/05/2005 12:00:00 PM,035XX S RHODES AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,212,2,4,35,26,,,2005,08/17/2015 03:03:40 PM,,,
61325,4883595,HM495923,12/06/2005 02:00:00 PM,010XX N WOOD ST,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,1322,12,1,24,6,,,2005,08/17/2015 03:03:40 PM,,,
10781,4802996,HL774974,12/06/2005 02:58:02 PM,019XX N CLIFTON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,False,False,1811,18,32,7,26,,,2005,08/17/2015 03:03:40 PM,,,
37190,4845294,HM458512,12/06/2005 03:00:00 PM,055XX S EVERETT AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,2132,2,5,41,11,,,2005,08/17/2015 03:03:40 PM,,,
5223,4680564,HL775061,12/06/2005 03:43:00 PM,027XX W GLADYS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,False,True,1125,11,2,27,08B,1158222,1898316,2005,04/15/2016 08:55:02 AM,41.876725028,-87.694522703,"(41.876725028, -87.694522703)"
2429,4676737,HM278313,12/06/2005 04:00:00 PM,016XX S KEELER AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,1012,10,24,29,17,1148658,1891439,2005,04/15/2016 08:55:02 AM,41.858043685,-87.729816494,"(41.858043685, -87.729816494)"
5229,4680571,HL775263,12/06/2005 05:43:00 PM,039XX W ARTHINGTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,OTHER,False,False,1132,11,24,26,15,1150249,1895744,2005,04/15/2016 08:55:02 AM,41.869826277,-87.723864309,"(41.869826277, -87.723864309)"
4791,4679941,HM283429,12/06/2005 08:00:00 AM,044XX S HALSTED ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,921,9,11,61,7,1171718,1875223,2005,04/15/2016 08:55:02 AM,41.813069554,-87.645648783,"(41.813069554, -87.645648783)"
32290,4720498,HM326197,12/06/2005 12:00:00 PM,046XX W MAYPOLE AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1113,11,28,25,6,1145699,1901063,2005,04/15/2016 08:55:02 AM,41.884509685,-87.740433963,"(41.884509685, -87.740433963)"
